path,label,class,split
train/0_Normal/Normal (2008).jpg,0,0_Normal,train
train/0_Normal/Normal (1703).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (464).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (857).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (624).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (2933).jpg,0,0_Normal,train
train/0_Normal/Normal (541).jpg,0,0_Normal,train
train/0_Normal/Normal (2195).jpg,0,0_Normal,train
validation/1_Covid19/COVID-19 (1183).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (2319).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (528).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1157).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (99).jpg,1,1_Covid19,train
validation/1_Covid19/COVID-19 (1210).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (2554).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (174).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1338).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (2681).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (777).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1033).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1793).jpg,0,0_Normal,train
validation/0_Normal/Normal (3219).jpg,0,0_Normal,train
validation/0_Normal/Normal (2708).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1928).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (189).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2097).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (630).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (942).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (369).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (482).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2040).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (532).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (2324).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2466).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1149).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1162).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (506).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2944).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (2807).jpg,0,0_Normal,train
train/0_Normal/Normal (78).jpg,0,0_Normal,train
validation/0_Normal/Normal (3269).jpg,0,0_Normal,train
validation/0_Normal/Normal (2829).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1630).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (946).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1364).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2683).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2975).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (913).jpg,1,1_Covid19,train
train/0_Normal/Normal (321).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2607).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (472).jpg,1,1_Covid19,train
train/0_Normal/Normal (472).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (200).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2363).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (768).jpg,1,1_Covid19,train
validation/2_Pneumonia/Pneumonia-Viral (1230).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (42).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (801).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (816).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (201).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (1398).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2925).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (971).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (298).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (847).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (112).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (599).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (3069).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (603).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (57).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1673).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (2942).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (554).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (375).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (2624).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (790).jpg,0,0_Normal,train
train/0_Normal/Normal (1247).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1412).jpg,2,2_Pneumonia,train
validation/1_Covid19/COVID-19 (1239).jpg,1,1_Covid19,train
train/1_Covid19/COVID-19 (488).jpg,1,1_Covid19,train
train/0_Normal/Normal (2426).jpg,0,0_Normal,train
train/0_Normal/Normal (181).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2121).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (353).jpg,0,0_Normal,train
train/0_Normal/Normal (532).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (776).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1986).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (857).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2593).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1238).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (581).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (689).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2054).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2912).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (613).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1535).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2762).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2451).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2499).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (207).jpg,1,1_Covid19,train
train/1_Covid19/COVID-19 (558).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (1879).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1378).jpg,0,0_Normal,train
train/0_Normal/Normal (421).jpg,0,0_Normal,train
train/0_Normal/Normal (861).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1127).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1481).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2046).jpg,0,0_Normal,train
train/0_Normal/Normal (1930).jpg,0,0_Normal,train
train/0_Normal/Normal (44).jpg,0,0_Normal,train
validation/0_Normal/Normal (2935).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2741).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (393).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (666).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (702).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2752).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (554).jpg,0,0_Normal,train
train/0_Normal/Normal (2113).jpg,0,0_Normal,train
train/0_Normal/Normal (1334).jpg,0,0_Normal,train
train/0_Normal/Normal (1561).jpg,0,0_Normal,train
train/0_Normal/Normal (1989).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (597).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (760).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1632).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1214).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (158).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (5).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1013).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2270).jpg,0,0_Normal,train
train/0_Normal/Normal (130).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (318).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1821).jpg,0,0_Normal,train
train/0_Normal/Normal (1111).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (160).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (1150).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1513).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (855).jpg,1,1_Covid19,train
validation/2_Pneumonia/Pneumonia-Viral (1061).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1861).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (102).jpg,2,2_Pneumonia,train
validation/1_Covid19/COVID-19 (1053).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (1633).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1791).jpg,0,0_Normal,train
train/0_Normal/Normal (634).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (901).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Viral (607).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1128).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1066).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (652).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1581).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1395).jpg,0,0_Normal,train
train/0_Normal/Normal (2171).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1730).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (251).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1403).jpg,0,0_Normal,train
train/0_Normal/Normal (1653).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1226).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (834).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (910).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1802).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1955).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1291).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1597).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (209).jpg,1,1_Covid19,train
validation/0_Normal/Normal (2906).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1016).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (99).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (533).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1263).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1186).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (361).jpg,1,1_Covid19,train
validation/0_Normal/Normal (2968).jpg,0,0_Normal,train
validation/0_Normal/Normal (3075).jpg,0,0_Normal,train
train/0_Normal/Normal (632).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (219).jpg,1,1_Covid19,train
train/0_Normal/Normal (70).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1093).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2904).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1506).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (2660).jpg,0,0_Normal,train
train/0_Normal/Normal (1242).jpg,0,0_Normal,train
validation/0_Normal/Normal (2670).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (523).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (709).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (131).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1251).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2438).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (974).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1484).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (879).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2962).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (3055).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (740).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1756).jpg,0,0_Normal,train
train/0_Normal/Normal (705).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1065).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (689).jpg,1,1_Covid19,train
validation/2_Pneumonia/Pneumonia-Viral (1413).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (309).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2702).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2603).jpg,2,2_Pneumonia,train
validation/1_Covid19/COVID-19 (1212).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (593).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (2655).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1084).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2580).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2083).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (229).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (797).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (807).jpg,0,0_Normal,train
train/0_Normal/Normal (2604).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2114).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (3141).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1206).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (341).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (779).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2162).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (413).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Viral (346).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2116).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2296).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1100).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2934).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (2865).jpg,0,0_Normal,train
validation/0_Normal/Normal (2955).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (224).jpg,1,1_Covid19,train
train/1_Covid19/COVID-19 (449).jpg,1,1_Covid19,train
validation/1_Covid19/COVID-19 (1131).jpg,1,1_Covid19,train
train/0_Normal/Normal (1328).jpg,0,0_Normal,train
train/0_Normal/Normal (1187).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (788).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (2260).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2421).jpg,0,0_Normal,train
train/0_Normal/Normal (1207).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (551).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (382).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (121).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1707).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2549).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (722).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1107).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1780).jpg,0,0_Normal,train
train/0_Normal/Normal (2315).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1820).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2500).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1366).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1473).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2358).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2838).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2289).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (944).jpg,0,0_Normal,train
train/0_Normal/Normal (119).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1279).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1927).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1124).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (798).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (1857).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (767).jpg,0,0_Normal,train
train/0_Normal/Normal (235).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (265).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (2163).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (692).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (284).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (267).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (370).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (834).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1146).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2483).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (555).jpg,2,2_Pneumonia,train
validation/1_Covid19/COVID-19 (1234).jpg,1,1_Covid19,train
validation/2_Pneumonia/Pneumonia-Viral (1437).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1682).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (775).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (899).jpg,0,0_Normal,train
validation/1_Covid19/COVID-19 (1198).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (900).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1121).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (459).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Viral (317).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (469).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1399).jpg,0,0_Normal,train
train/0_Normal/Normal (707).jpg,0,0_Normal,train
train/0_Normal/Normal (2155).jpg,0,0_Normal,train
train/0_Normal/Normal (551).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1920).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (496).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1171).jpg,2,2_Pneumonia,train
validation/1_Covid19/COVID-19 (1163).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (765).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (713).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1769).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2879).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1576).jpg,0,0_Normal,train
train/0_Normal/Normal (2276).jpg,0,0_Normal,train
train/0_Normal/Normal (2026).jpg,0,0_Normal,train
validation/0_Normal/Normal (2969).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (87).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (163).jpg,0,0_Normal,train
train/0_Normal/Normal (2254).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2996).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (150).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2818).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (758).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (3181).jpg,0,0_Normal,train
train/0_Normal/Normal (2289).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (901).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (109).jpg,0,0_Normal,train
train/0_Normal/Normal (1142).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2961).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1564).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2250).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (342).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1063).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (758).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (810).jpg,1,1_Covid19,train
train/1_Covid19/COVID-19 (1002).jpg,1,1_Covid19,train
train/0_Normal/Normal (1358).jpg,0,0_Normal,train
validation/0_Normal/Normal (2754).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (309).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (435).jpg,0,0_Normal,train
train/0_Normal/Normal (1431).jpg,0,0_Normal,train
train/0_Normal/Normal (1406).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2196).jpg,2,2_Pneumonia,train
validation/1_Covid19/COVID-19 (1193).jpg,1,1_Covid19,train
train/1_Covid19/COVID-19 (890).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (738).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (841).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (2107).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (409).jpg,1,1_Covid19,train
train/0_Normal/Normal (1578).jpg,0,0_Normal,train
validation/1_Covid19/COVID-19 (1280).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (570).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (930).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (815).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1523).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (876).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (477).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2694).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1262).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1614).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (937).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (2584).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1178).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (223).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (3117).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (211).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2999).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (744).jpg,0,0_Normal,train
train/0_Normal/Normal (649).jpg,0,0_Normal,train
train/0_Normal/Normal (238).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (135).jpg,1,1_Covid19,train
train/0_Normal/Normal (1906).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (573).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (286).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1259).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (377).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (248).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (1798).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (932).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (2148).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1847).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2459).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (521).jpg,1,1_Covid19,train
validation/0_Normal/Normal (3270).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2430).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (933).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (371).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (49).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (404).jpg,2,2_Pneumonia,train
